home_ownership,annual_income,tax_liens,number_of_open_accounts,years_of_credit_history,maximum_open_credit,number_of_credit_problems,months_since_last_delinquent,bankruptcies,purpose,term,current_loan_amount,current_credit_balance,monthly_debt,credit_score,credit_default,credit_score_outlier,annual_income_outlier,current_loan_amount_outlier,maximum_open_credit_outlier,current_credit_balance_outlier,annual_income_na,years_in_current_job_na,months_since_last_delinquent_na,bankruptcies_na,credit_score_na,monthly_debt_categories,years_in_current_job,years_of_credit_history_categories,home_ownership_have_mortgage,home_ownership_home_mortgage,home_ownership_own_home,home_ownership_rent,purpose_business_loan,purpose_buy_a_car,purpose_buy_house,purpose_debt_consolidation,purpose_educational_expenses,purpose_home_improvements,purpose_major_purchase,purpose_medical_bills,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_take_a_trip,purpose_vacation,purpose_wedding,term_long_term,term_short_term
Own Home,0.3472112555522267,-0.11095342154390785,-0.23039849588571198,-0.6557526406201519,-0.8153979764148097,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.7298304388106664,-0.4616127760837827,-0.3870925648725554,-2.9064517710399587,1,1,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,-0.7211203178198473,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,-1.2490195281557193,-0.14449621439093244,-0.13794088049284753,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.49171918158839817,0.9708589058631422,-0.6127345970440972,-0.3584199978603268,1,0,0,0,0,0,1,1,1,0,1,-0.7828677136193471,0.028913885751749396,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.2963399283455884,-0.11095342154390785,-0.8415711152477163,0.19634140309521358,-0.4626795235069471,1.6647792271904904,-0.6983066109996929,2.545731972691612,debt consolidation,Short Term,-0.29004176715375224,-0.6980736554695923,-0.7546098547305514,0.7821794865361205,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,0.5943744936738351,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.06020413573277177,-0.11095342154390785,-0.23039849588571198,-0.32911659052926173,0.5169379132368503,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.8208546614857501,0.3794528850720983,-0.39774159426155054,1.0520793346514434,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,0.8771047976348779,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.23324852879789607,-0.11095342154390785,0.1770499170222909,-0.030883675228883585,-0.6629674290785175,-0.3409788778582933,-0.47753589327254026,-0.3370990397177327,debt consolidation,Long Term,0.21572804204888693,-0.36282512660229166,0.14753902083006443,0.15241317426703382,0,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-0.868952680484235,-0.11095342154390785,-0.026674289431710546,-0.7977683145727129,-0.6356358001089343,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-1.0182732716224254,-0.33246797635052816,-1.168580390899597,0.3773297143631362,1,1,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-1.6674679380145077,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.21616784020906027,7.253211725175639,-0.8415711152477163,0.02592259435214058,0.12684102703461692,3.6705373322392743,1.376938135635542,-0.3370990397177327,debt consolidation,Long Term,2.374877329051017,1.0066986183677324,-0.6970044752798458,0.01746325020937238,1,1,1,0,0,0,0,0,0,0,0,-0.7828677136193471,-1.6674679380145077,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.8209640075005081,-0.11095342154390785,-0.6378469087937149,0.3099539422572624,-0.20616192276277562,-0.3409788778582933,2.08340443236243,-0.3370990397177327,other,Short Term,-0.500436873063175,-0.5437496809455775,0.05605798883483886,0.7821794865361205,0,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,-0.8192770261313791,0.003089963868537088,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Rent,0.3864464166096078,-0.11095342154390785,-0.8415711152477163,-1.7350717626596148,-1.0217355706120586,-0.3409788778582933,-0.12430274490909606,-0.3370990397177327,debt consolidation,Short Term,-0.3426726356240776,-0.8781859783680149,-0.8688982567557508,-0.3584199978603268,1,0,0,0,0,0,1,0,0,0,1,-0.7828677136193471,-0.5365467221703363,-1.4453305995082317,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,1.5909501039784142,-0.11095342154390785,-0.8415711152477163,-0.5421401014581031,-1.4008133811032348,-0.3409788778582933,1.1120132743629587,-0.3370990397177327,other,Short Term,-0.7603820161178309,-1.3363860422014882,2.8661439881528907,0.01746325020937238,0,0,0,0,0,0,0,0,0,0,0,3.3068753921237017,0.028913885751749396,-0.7211203178198473,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Rent,-1.3202358181080884,-0.11095342154390785,-1.0452953217017178,0.2957523748620061,-0.9994813588818842,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.6146843680353448,-0.7705653119236362,-0.9771494137730159,-0.6572863700789348,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Own Home,2.8790924398984568,-0.11095342154390785,-0.8415711152477163,-0.32911659052926173,-0.17623757009647303,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,business loan,Long Term,2.6812916779258136,-0.37653153223435876,-1.2939370754393424,-0.6572863700789348,1,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-0.4289765843677403,-0.11095342154390785,-0.4341227023397134,3.0366548821464328,0.02734525517301155,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.6022440053760815,0.4891041301286352,-0.3353567291795635,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,-1.6674679380145077,2.8999310906220743,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.41839436912891137,-0.11095342154390785,0.9919467428382966,-0.7551636123869445,0.2003555468520137,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.0037811898639336164,-0.11143949441712005,1.0236103519814088,0.827162794555341,1,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,0.028913885751749396,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,0.1834635472356385,-0.11095342154390785,0.5844983299302937,0.9064197728580182,1.2633722625069503,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,2.744975439305666,1.2413704253925921,-0.34240321394439144,0,0,0,1,0,0,0,0,1,0,0,0.5803799882950024,1.1598351015959207,0.7273002455569214,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.29010011959911336,-0.11095342154390785,-0.6378469087937149,-0.030883675228883585,0.6007152976870945,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.5380486888236758,0.018009892107958222,-0.8776187217672113,0.3773297143631362,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-1.3847376340534647,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.8684484535148228,-0.11095342154390785,0.1770499170222909,-0.14449621439093244,0.7136608237254316,-0.3409788778582933,0.3172386905452092,-0.3370990397177327,debt consolidation,Long Term,0.5367763397178719,0.2335558117885395,-0.7990506860389562,-1.0171528342326985,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-0.7345446789503149,-0.11095342154390785,0.5844983299302937,0.3809617792335429,-0.5413794907177826,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.6636038959341681,0.06745448131400772,0.06108902634145072,-3.4462514672706046,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,-1.6674679380145077,0.7273002455569214,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,-0.21616784020906027,-0.11095342154390785,0.3807741234762923,2.7384219668460545,-0.4658664130508313,-0.3409788778582933,0.008159685727195526,-0.3370990397177327,medical bills,Short Term,0.002829760687826769,-0.17479354711645245,3.6616348685733353,-0.8372196021558167,0,0,1,1,0,0,0,0,0,0,0,3.3068753921237017,1.1598351015959207,2.8999310906220743,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Home Mortgage,1.289338225254687,-0.11095342154390785,0.7882225363842952,0.3951633466287992,0.34198307878530865,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,2.7396991051306867,1.621760879990418,2.1119076152866634,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,1.9436276902093517,1.1598351015959207,0.7273002455569214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Own Home,-0.4289765843677403,-0.11095342154390785,-1.2490195281557193,-0.2155040513672129,-1.19744661614181,-0.3409788778582933,2.304175150089583,-0.3370990397177327,debt consolidation,Short Term,0.025871811640078984,-1.0011375133341873,-0.21243171276801384,-0.3584199978603268,1,0,0,0,0,0,1,0,0,0,1,-0.7828677136193471,-0.25381641820929346,0.003089963868537088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.5579076687281292,-0.11095342154390785,-1.0452953217017178,-0.1871009165767008,-1.0671622503816625,-0.3409788778582933,0.9353967001812366,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.785693122584214,-0.8161562135614365,-0.25243659790595047,0,0,0,1,0,0,0,0,0,0,0,-0.7828677136193471,0.8771047976348779,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,0.2957474084710762,-0.11095342154390785,0.7882225363842952,-1.465241982149749,-0.12854225709223985,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.292235353288677,0.2132500256669586,0.7087512546926169,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,0.5803799882950024,-0.5365467221703363,-1.4453305995082317,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.2933775949002922,-0.11095342154390785,-0.23039849588571198,0.09693043132842104,1.7339516134615138,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,buy a car,Short Term,0.002829760687826769,-1.3010539743499372,-1.1382264646097056,1.1870292587091047,0,0,0,1,0,0,0,0,1,0,0,-0.7828677136193471,0.028913885751749396,0.003089963868537088,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.6844445555321748,-0.11095342154390785,0.3807741234762923,-0.31491502313400543,1.3489861595757042,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,2.6929731633667884,2.67451436146378,2.051786717082652,-1.6919024545210057,1,1,0,0,0,0,0,0,1,0,0,1.9436276902093517,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-0.6446031932814268,-0.11095342154390785,-0.4341227023397134,-0.38592286011028615,0.14515213814269737,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.6399841891084612,0.7208946787064812,-0.18752807711028516,-1.242069374328801,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-1.6674679380145077,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.7575574660969332,-0.11095342154390785,-0.4341227023397134,0.02592259435214058,-0.18822891719380005,-0.3409788778582933,2.5249458678167356,-0.3370990397177327,debt consolidation,Short Term,0.2818375475664908,0.1861418011946481,-0.3225275835377033,0.6022462544592386,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-0.8192770261313791,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Own Home,-1.6800963033404057,-0.11095342154390785,-0.4341227023397134,0.13953513351418942,-0.7830969603598478,1.6647792271904904,-0.5658441803634013,2.545731972691612,debt consolidation,Short Term,-1.00222727513757,-0.8231572979785308,-1.278089307293515,0.24237979030547477,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,0.8771047976348779,0.003089963868537088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.1052694211239806,-0.11095342154390785,2.2142919815623054,0.13953513351418942,0.1833948126693079,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.6648875756529566,0.5931712840017374,1.0450761120096195,-0.7922362941365962,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,0.8771047976348779,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.2891862082170539,-0.11095342154390785,0.3807741234762923,1.5596918730397986,0.15168796246151076,-0.3409788778582933,1.9509420017261385,-0.3370990397177327,debt consolidation,Short Term,-0.6246970698418944,-0.42881893149742956,0.0199183694123437,0.7821794865361205,1,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,1.1598351015959207,1.451510527245306,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.2583960985595729,-0.11095342154390785,-0.4341227023397134,-0.5421401014581031,-1.4008133811032348,-0.3409788778582933,-0.6099983239088319,-0.3370990397177327,business loan,Short Term,-0.2816978489816275,-1.3363860422014882,2.972801983293062,0.14058686754759483,0,0,0,0,0,0,1,0,0,0,1,3.3068753921237017,0.8771047976348779,-0.7211203178198473,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,-0.8415711152477163,-1.0960012298730908,-0.8677926011193468,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.7999193514565144,-0.6110633619386182,-1.1696704490260295,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,-1.102007330092422,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.8784069361607123,-0.11095342154390785,-0.4341227023397134,1.9431341927117132,-1.1439716898969734,-0.3409788778582933,1.2886298485446808,-0.3370990397177327,debt consolidation,Short Term,-0.8941414428155847,-0.9766690410576824,-0.896149709916565,-0.4323698299828324,1,1,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-1.3847376340534647,2.1757208089336904,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.8757041478673122,-0.11095342154390785,0.9919467428382966,-0.45693069708656664,2.840018345497395,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,1.5519102613357578,2.5615126616971824,1.3617799230508358,0.917129410593782,0,0,0,0,0,0,0,0,1,0,0,1.9436276902093517,1.1598351015959207,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-1.033897927853177,-0.11095342154390785,-0.6378469087937149,-0.513736966667591,-0.8639035155742677,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-1.0474128012389226,-1.0669282603681094,-1.3331791679909148,0.6472295624784591,1,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-1.102007330092422,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.4289765843677403,-0.11095342154390785,-1.2490195281557193,0.19634140309521358,0.5472403714422578,-0.3409788778582933,0.14062211636348712,-0.3370990397177327,buy a car,Long Term,0.22124786483967718,-0.42465624534250546,-1.2336484759851103,0.14058686754759483,0,0,0,0,0,0,1,0,0,0,1,-0.7828677136193471,-0.5365467221703363,0.003089963868537088,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.2957474084710762,-0.11095342154390785,1.603119362200301,4.769246104367675,2.533752858822421,-0.3409788778582933,0.05231382927262605,-0.3370990397177327,home improvements,Short Term,-1.1724432058489151,0.7195748026085784,0.8356172504843459,0.14058686754759483,0,0,0,0,0,0,1,1,0,0,1,0.5803799882950024,0.31164418971279223,4.348351653998843,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.23356367065377864,-0.11095342154390785,0.1770499170222909,0.6081868575576406,-0.3523807362423444,-0.3409788778582933,-0.21261103199995712,-0.3370990397177327,debt consolidation,Long Term,0.002829760687826769,0.09243059824355224,-0.5647720394810641,-0.6572863700789348,0,0,0,1,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,0.7273002455569214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.2957474084710762,-0.11095342154390785,-1.4527437346097205,-0.14449621439093244,-0.29490869429839867,-0.3409788778582933,0.05231382927262605,-0.3370990397177327,home improvements,Short Term,-0.5270090432420954,0.5261621898005203,0.16430914585210396,0.14058686754759483,0,0,0,0,0,0,1,0,0,0,1,0.5803799882950024,0.028913885751749396,0.003089963868537088,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.1303547128522339,-0.11095342154390785,0.3807741234762923,0.9632260424390429,1.3143084801320828,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,other,Long Term,-1.499139694280569,0.2609686230526737,-0.15197541206356135,1.1870292587091047,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-0.25381641820929346,0.7273002455569214,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Home Mortgage,-0.4449608275798128,-0.11095342154390785,-0.23039849588571198,1.2188542555536521,0.40237193488806366,1.6647792271904904,-0.6983066109996929,2.545731972691612,debt consolidation,Short Term,0.002829760687826769,1.7140506779130031,-0.4772319868660178,0.19739648228625428,0,0,0,1,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,1.451510527245306,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.6112926991146381,-0.11095342154390785,-0.4341227023397134,1.133644851182116,0.03436721518495981,-0.3409788778582933,1.4210922791809721,-0.3370990397177327,debt consolidation,Long Term,1.4028750459844217,1.1265027564850598,0.03073510005155919,-2.2317021507516515,1,0,0,0,0,0,0,0,0,0,0,0.5803799882950024,0.8771047976348779,1.451510527245306,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.4884578353587988,-0.11095342154390785,-0.4341227023397134,-0.030883675228883585,1.188939486380299,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.8218816052607809,-0.40181223595572696,-0.28881963224340385,1.2769958747475458,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.9164760723513279,-0.11095342154390785,-0.026674289431710546,-0.24390718615772497,-0.012679916895093539,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.5936320206472145,-0.23276656649356595,-0.6701722752445824,1.1420459506898843,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,0.9024912056173314,-0.11095342154390785,0.9919467428382966,-0.08768994480990826,3.4146307347828224,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.21784181369420397,2.7265326973444117,0.46729633040157714,0,0,0,1,0,1,0,0,1,0,0,1.9436276902093517,0.8771047976348779,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-1.4058598603513852,-0.11095342154390785,-0.4341227023397134,-0.49953539927233476,-0.8453763441581273,-0.3409788778582933,0.4497011211815008,-0.3370990397177327,debt consolidation,Short Term,-1.3589618689888732,-0.8039683300936368,-1.2219932390947927,-0.7472529861173758,1,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-1.102007330092422,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-1.0567141982190758,-0.11095342154390785,-1.4527437346097205,-1.6356607908928222,-1.03658971679118,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,other,Short Term,-1.548047891566408,-1.2870429819260465,-1.472371205673843,0.28736309832469525,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-0.5365467221703363,-1.4453305995082317,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Home Mortgage,0.7456135897589834,-0.11095342154390785,0.7882225363842952,-0.32911659052926173,0.7183061203487204,-0.3409788778582933,0.4938552647269313,-0.3370990397177327,debt consolidation,Short Term,2.154469521335044,0.31264684873209714,1.1640601490409899,-2.9514350790591792,1,1,0,0,0,0,0,0,0,0,0,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.12326402109487589,-0.11095342154390785,-0.4341227023397134,-1.0817996624778348,-0.3559997464023485,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.9633431102712653,0.2308145306621261,0.15835575146927994,-1.2870526823480215,1,1,0,0,0,0,0,0,1,0,0,0.5803799882950024,-0.25381641820929346,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Own Home,-1.4802018241540857,-0.11095342154390785,-0.8415711152477163,2.42598748415042,-1.0108245250550314,3.6705373322392743,2.08340443236243,2.545731972691612,other,Short Term,-1.2078727660874755,-1.1282517344552838,-1.3644554511570186,-0.3584199978603268,1,0,0,0,0,0,1,1,0,0,1,-0.7828677136193471,0.31164418971279223,2.1757208089336904,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Home Mortgage,0.03537838915641452,-0.11095342154390785,-0.026674289431710546,-1.1812106342446274,-0.8431617260005129,-0.3409788778582933,-0.25676517554538764,-0.3370990397177327,debt consolidation,Short Term,-1.1182719217160435,-0.6278156354889224,-0.7249267334415416,-0.20745328988673,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-1.6674679380145077,-1.4453305995082317,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Own Home,-0.8857497414027764,-0.11095342154390785,-0.23039849588571198,0.43776804881456705,-0.3795503199808827,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.5205906446481532,-0.6357348920763389,-0.6471972039643884,-0.3584199978603268,1,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,1.1598351015959207,0.7273002455569214,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.8519350202665756,-0.11095342154390785,-0.026674289431710546,-0.07348837741465196,-0.45965467919410785,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.2607885513413476,-0.5795297495004589,0.8721461025745615,0,0,0,1,0,0,0,0,1,0,0,-0.7828677136193471,-1.102007330092422,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
